probe_id,log2fc,t_stat,pvalue,qvalue,gene
TC07002939.hg.1,1.2941666666666678,7.2042978807826445,7.190688954955577e-07,6.716083592672756e-06,--- // --- // linc-ZPBP-1 chr7:-:50292779-50294206|linc-ZPBP-1 chr7:-:50292779-50296511 // --- // ---
TC07000139.hg.1,1.2941666666666674,3.03525670289883,0.007513664281394531,0.014212003069774232,"NR_003075 // SNORD93 // small nucleolar RNA, C/D box 93 // 7p15.3 // 692210 /// ENST00000408813 // SNORD93 // small nucleolar RNA, C/D box 93 // 7p15.3 // 692210"
TC12003026.hg.1,1.2941666666666665,8.9596518329773,2.1690237008905602e-08,7.510368959142901e-07,--- // --- // linc-CDK17-3 chr12:-:97623898-97651188 // --- // ---
TC04001441.hg.1,1.294166666666666,7.876553998665319,6.443642680576332e-07,6.226249914249431e-06,OTTHUMT00000363586 // OTTHUMG00000161052 // NULL // --- // --- /// OTTHUMT00000363586 // RP11-556I14.2 // NULL // --- // ---
TC02004827.hg.1,1.2941666666666656,9.314442562282077,1.0599728663489707e-08,4.940527540117192e-07,--- // --- // accn=BC042017 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1586 cpcScore=-1.1464000 cnci=-0.3292658 // --- // ---
TC11001599.hg.1,1.293958333333334,6.13991524807503,5.67931994618108e-06,3.1500050704370925e-05,"--- // --- // DQ592387,uc001myy.1 // --- // ---"
TC05001421.hg.1,1.2939583333333333,8.030801135585016,1.3449800706641828e-07,2.2242139700560358e-06,OTTHUMT00000368626 // OTTHUMG00000162358 // NULL // --- // --- /// OTTHUMT00000368626 // RP11-357D18.1 // NULL // --- // --- /// OTTHUMT00000368627 // OTTHUMG00000162358 // NULL // --- // --- /// OTTHUMT00000368627 // RP11-357D18.1 // NULL // --- // ---
TC16000973.hg.1,1.2939583333333315,6.223291314074254,5.206006502742392e-06,2.9416049461734436e-05,"--- // --- // DQ583809,uc010vcg.2 // --- // ---"
TC06002193.hg.1,1.2937500000000002,5.017265617367043,9.94082267303484e-05,0.0003383657812715846,--- // --- // ncrna:snRNA chromosome:GRCh37:6:145784374:145784535:-1 gene:ENSG00000201119 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC14000400.hg.1,1.2937499999999993,9.800884416720987,1.915030194586448e-08,7.021322187739011e-07,NR_024338 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// NR_024339 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// ENST00000359454 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// ENST00000389594 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// ENST00000411796 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// ENST00000432289 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// ENST00000450299 // LINC00238 // long intergenic non-protein coding RNA 238 // 14q23.3 // 440184 /// OTTHUMT00000074277 // LINC00238 // NULL // --- // --- /// OTTHUMT00000338023 // LINC00238 // NULL // --- // --- /// OTTHUMT00000337959 // LINC00238 // NULL // --- // --- /// OTTHUMT00000074278 // LINC00238 // NULL // --- // ---
TC17000877.hg.1,1.2937499999999993,7.692938573018782,2.4549018596787336e-07,3.2589028518093913e-06,"NR_004395 // SNORD1A // small nucleolar RNA, C/D box 1A // 17q25.1 // 677848 /// ENST00000364968 // SNORD1A // small nucleolar RNA, C/D box 1A // 17q25.1 // 677848"
TC10001610.hg.1,1.2937499999999993,3.2921883484513335,0.0036428791768090196,0.007564230652549414,OTTHUMT00000050002 // OTTHUMG00000018941 // NULL // --- // --- /// OTTHUMT00000050002 // RP11-190J1.3 // NULL // --- // ---
TC04001499.hg.1,1.293541666666668,7.24816796680999,9.415607797027743e-07,8.094443764912279e-06,NM_001001701 // C4orf3 // chromosome 4 open reading frame 3 // 4q26 // 401152 /// NM_001170330 // C4orf3 // chromosome 4 open reading frame 3 // 4q26 // 401152 /// ENST00000399075 // C4orf3 // chromosome 4 open reading frame 3 // 4q26 // 401152 /// ENST00000504110 // C4orf3 // chromosome 4 open reading frame 3 // 4q26 // 401152 /// BC017399 // C4orf3 // chromosome 4 open reading frame 3 // 4q26 // 401152 /// OTTHUMT00000364577 // C4orf3 // NULL // --- // --- /// OTTHUMT00000364576 // C4orf3 // NULL // --- // ---
TC03002931.hg.1,1.293541666666668,6.214238947522507,1.5069701007451183e-05,6.951477352491041e-05,--- // --- // accn=AF147413 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1810 cpcScore=-0.5565130 cnci=-0.2132609 // --- // ---
TC11000573.hg.1,1.293541666666667,6.5010745785181685,2.628328072663648e-06,1.7273118464123587e-05,--- // --- // cdna:known chromosome:GRCh37:11:63383780:63389143:1 gene:ENSG00000203520 gene_biotype:antisense transcript_biotype:antisense // --- // ---
TC03001676.hg.1,1.2935416666666666,6.880439220946332,1.223313566175458e-06,9.78303156048038e-06,"ENST00000363502 // RNU5E-8P // RNA, U5E small nuclear 8, pseudogene // --- // ---"
TC10001917.hg.1,1.2933333333333348,9.24884987083141,2.235463213035097e-08,7.647232008603548e-07,--- // --- // linc-PTER-1 chr10:+:16320699-16331047|linc-PTER-1 chr10:+:16320699-16337857 // --- // ---
TC09001069.hg.1,1.293333333333333,7.355499801383056,7.867688819662173e-07,7.136168905568804e-06,--- // --- // [retired] havana:lincRNA chromosome:GRCh37:9:36332947:36334969:-1 gene:ENSG00000224304 gene_biotype:lincRNA transcript_biotype:lincRNA|[retired] cdna:all chromosome:VEGA50:9:36332947:36334969:-1 Gene:OTTHUMG00000019904 // --- // ---
TC05002500.hg.1,1.293333333333333,6.628460840368934,3.6825781173408366e-06,2.244783671310634e-05,--- // --- // linc-POLR3G-2 chr5:+:89240726-89243390 // --- // ---
TC06001099.hg.1,1.293333333333333,4.8840301311368135,9.787448910482597e-05,0.00033398698773412944,--- // --- // ncrna:snRNA chromosome:GRCh37:6:151522476:151522579:1 gene:ENSG00000238616 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC11003303.hg.1,1.2933333333333321,8.107075311626332,2.091305980643762e-07,2.9462403895706484e-06,--- // --- // linc-CCDC82-1 chr11:-:96228017-96240080 // --- // ---
TC08002395.hg.1,1.2931250000000016,6.722166017429237,2.9604259882427083e-06,1.8925650490774743e-05,--- // --- // accn=CR601187 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4014 cpcScore=-1.1896000 cnci=-0.4021874 // --- // ---
TC16001812.hg.1,1.2931249999999994,7.884906246251443,2.3785796715446172e-07,3.194525219969469e-06,--- // --- // linc-CDR2-2 chr16:-:22823086-22823707|linc-CDR2-2 chr16:-:22823654-22824620 // --- // ---
TC10000276.hg.1,1.2929166666666667,5.598090678806662,3.448387326215574e-05,0.0001386830441097524,--- // --- // ncrna:snRNA chromosome:GRCh37:10:43953513:43953577:1 gene:ENSG00000252532 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC02004432.hg.1,1.2929166666666667,6.796185128466274,1.8200159022165436e-06,1.3082830167084045e-05,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000329808 cpcScore=-0.9618390 cnci=-0.4679221 // --- // ---
TC03002415.hg.1,1.2929166666666663,6.6300361521055,5.836353072912208e-06,3.217021062016289e-05,--- // --- // linc-CADM2-1 chr3:+:84934086-84942530 // --- // ---
TC13001543.hg.1,1.2927083333333331,6.529454416813679,2.667411396887934e-06,1.747767871230821e-05,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000045196 cpcScore=-0.5217420 cnci=-0.5447556|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000045195 cpcScore=-1.2404300 cnci=-0.4456890 // --- // ---
TC05000445.hg.1,1.2927083333333318,7.363170284903793,5.617834253754562e-07,5.661261177250233e-06,OTTHUMT00000370509 // OTTHUMG00000162816 // NULL // --- // --- /// OTTHUMT00000370509 // CTD-2061E19.6 // NULL // --- // ---
TC10000211.hg.1,1.2925000000000022,11.413239211796792,4.043988319618505e-10,8.53382635147495e-08,NM_001244134 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// NM_005204 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// ENST00000263056 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// ENST00000375321 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// ENST00000375322 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// ENST00000375328 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// ENST00000542547 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// BC104833 // MAP3K8 // mitogen-activated protein kinase kinase kinase 8 // 10p11.23 // 1326 /// OTTHUMT00000047417 // MAP3K8 // NULL // --- // --- /// OTTHUMT00000047420 // MAP3K8 // NULL // --- // --- /// OTTHUMT00000047416 // MAP3K8 // NULL // --- // --- /// OTTHUMT00000047415 // MAP3K8 // NULL // --- // --- /// OTTHUMT00000047418 // MAP3K8 // NULL // --- // --- /// OTTHUMT00000047419 // MAP3K8 // NULL // --- // ---
TC18000061.hg.1,1.2925000000000009,10.340965201797028,5.7504295208083535e-09,3.523729625055776e-07,ENST00000314074 // ANKRD62 // ankyrin repeat domain 62 // 18p11.21 // 342850 /// ENST00000418274 // ANKRD62 // ankyrin repeat domain 62 // 18p11.21 // 342850
TC10001593.hg.1,1.2925000000000004,11.060246913378432,8.060675783976818e-10,1.2370938962281514e-07,--- // --- // ncrna:misc_RNA chromosome:GRCh37:10:102158109:102158203:-1 gene:ENSG00000212325 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
TC11000359.hg.1,1.2925000000000004,5.417787300259555,4.6152537304125056e-05,0.00017715942127517946,--- // --- // havana:lincRNA chromosome:GRCh37:11:41898184:41898628:1 gene:ENSG00000254822 gene_biotype:lincRNA transcript_biotype:lincRNA // --- // ---
TC04000621.hg.1,1.2922916666666664,5.1629301001781975,6.647387746864185e-05,0.00024053413341026936,OTTHUMT00000363938 // OTTHUMG00000161141 // NULL // --- // --- /// OTTHUMT00000363938 // RP11-501E14.1 // NULL // --- // --- /// OTTHUMT00000363939 // OTTHUMG00000161141 // NULL // --- // --- /// OTTHUMT00000363939 // RP11-501E14.1 // NULL // --- // ---
TC6_mcf_hap5000047.hg.1,1.2920833333333341,7.451343641570676,3.907271175017131e-07,4.441824522922176e-06,NR_002812 // HCG26 // HLA complex group 26 (non-protein coding) // 6p21.3 // 352961
TC6_cox_hap2000062.hg.1,1.2920833333333341,7.451343641570676,3.907271175017131e-07,4.441824522922176e-06,NR_002812 // HCG26 // HLA complex group 26 (non-protein coding) // 6p21.3 // 352961
TC6_qbl_hap6000053.hg.1,1.2920833333333341,7.451343641570676,3.907271175017131e-07,4.441824522922176e-06,NR_002812 // HCG26 // HLA complex group 26 (non-protein coding) // 6p21.3 // 352961
TC6_dbb_hap3000052.hg.1,1.2920833333333341,7.451343641570676,3.907271175017131e-07,4.441824522922176e-06,NR_002812 // HCG26 // HLA complex group 26 (non-protein coding) // 6p21.3 // 352961
TC04001296.hg.1,1.2918750000000006,6.578864699223534,6.1061734852736886e-06,3.333907528408487e-05,OTTHUMT00000366284 // OTTHUMG00000161881 // NULL // --- // --- /// OTTHUMT00000366284 // RP11-542G1.2 // NULL // --- // ---
TC0X000887.hg.1,1.2918750000000006,6.033148854400165,0.0002866136421618956,0.000845209224328944,"ENST00000410804 // RNU4-6P // RNA, U4 small nuclear 6, pseudogene // --- // ---"
TC04002167.hg.1,1.2916666666666665,5.3329699958944285,6.783814024818024e-05,0.00024472321890480874,--- // --- // accn=AK000774 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2665 cpcScore=-0.7992850 cnci=-0.3891109 // --- // ---
TC02004765.hg.1,1.291458333333333,9.43524207709798,3.20472260871153e-08,9.323934007801474e-07,--- // --- // accn=CR619533 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1509 cpcScore=-1.1126700 cnci=-0.4731234 // --- // ---
TC02000553.hg.1,1.2912500000000016,2.9236689532436646,0.009843106156026616,0.017985368739458434,ENST00000491977 // IGKV2D-29 // immunoglobulin kappa variable 2D-29 // --- // --- /// OTTHUMT00000323291 // IGKV2D-29 // NULL // --- // ---
TC13001013.hg.1,1.291041666666667,7.463551633199093,5.18697542719316e-07,5.3746520891130845e-06,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000044468 cpcScore=-1.1545200 cnci=-0.3578841|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000044469 cpcScore=-1.2386300 cnci=-0.4142573 // --- // ---
TC15001956.hg.1,1.2910416666666653,7.076919226971722,7.345548171639409e-07,6.80799035045932e-06,"--- // --- // DQ573064,uc021swz.1 // --- // ---"
TC06003852.hg.1,1.290833333333333,7.6637541954853035,2.9789056261694e-07,3.7203539693724287e-06,--- // --- // accn=NR_028511 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_028511 cpcScore=2.3810400 cnci=-0.1683669|linc-TAAR5-2 chr6:-:132930179-132935917 // --- // ---
TC04000609.hg.1,1.2906250000000004,4.254737648154636,0.0006296880897335519,0.0016637937677946271,NM_133477 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// NM_001128933 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// NM_001128934 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// ENST00000307142 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// ENST00000429713 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// ENST00000434046 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// ENST00000448416 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// BC136256 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// BC150629 // SYNPO2 // synaptopodin 2 // 4q26 // 171024 /// OTTHUMT00000364018 // SYNPO2 // NULL // --- // --- /// OTTHUMT00000364020 // SYNPO2 // NULL // --- // --- /// OTTHUMT00000364019 // SYNPO2 // NULL // --- // --- /// OTTHUMT00000364021 // SYNPO2 // NULL // --- // ---
TC08001091.hg.1,1.2904166666666677,6.429671565428216,7.106398728661815e-06,3.762591291744355e-05,OTTHUMT00000376330 // OTTHUMG00000163905 // NULL // --- // --- /// OTTHUMT00000376330 // RP11-181B11.1 // NULL // --- // ---
TC08000617.hg.1,1.2904166666666668,7.208749650217859,5.67546796381904e-07,5.698929377855347e-06,NR_039681 // MIR4471 // microRNA 4471 // --- // 100616451
TC04000691.hg.1,1.2904166666666659,8.364498374956584,5.0476495063417e-07,5.277065864441589e-06,OTTHUMT00000364881 // OTTHUMG00000161425 // NULL // --- // --- /// OTTHUMT00000364881 // RP11-102N12.2 // NULL // --- // ---
TC06002905.hg.1,1.290208333333334,4.313412758895562,0.0003550724053280021,0.0010160746413674603,--- // --- // linc-DOPEY1-2 chr6:+:83122461-83125545 // --- // ---
TC02004513.hg.1,1.2902083333333336,8.031636403734284,1.6501013197624467e-07,2.5324554982026933e-06,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000331368 cpcScore=-1.2500000 cnci=-0.4866850|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000331365 cpcScore=-1.2536700 cnci=-0.3550331|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000331364 cpcScore=-1.1998800 cnci=-0.3197786 // --- // ---
TC10000590.hg.1,1.2902083333333332,3.114270510566082,0.0068008769436623965,0.013021339370314846,--- // --- // ncrna:snRNA chromosome:GRCh37:10:85763088:85763235:1 gene:ENSG00000200789 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC15002119.hg.1,1.2902083333333323,4.638805555398436,0.00023704499552915128,0.0007179392921641786,--- // --- // accn=NULL class=lncRNA name= ref=EnsemblNoncode transcriptId=ENST00000399971 cpcScore=3.2151300 cnci=-0.3573974|accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc001zei.1 cpcScore=-0.0441526 cnci=-0.3523486|linc-ARHGAP11B-4 chr15:+:30763428-30773109|linc-ARHGAP11B-4 chr15:+:30763607-30776892|linc-ARHGAP11B-4 chr15:+:30763607-30778338|linc-ARHGAP11B-4 chr15:+:30763748-30773109|linc-ARHGAP11B-4 chr15:+:30765851-30776968|linc-ARHGAP11B-4 chr15:+:30766185-30773108|linc-ARHGAP11B-4 chr15:+:30766255-30782651|linc-ARHGAP11B-4 chr15:+:30775269-30777098 // --- // ---
TC0X001236.hg.1,1.2902083333333318,7.101013691828749,1.0116013607168224e-05,5.00743415089324e-05,--- // --- // ncrna:misc_RNA chromosome:GRCh37:X:102411048:102411139:-1 gene:ENSG00000200662 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
TC12000532.hg.1,1.2900000000000005,6.633874156083973,2.0168395194111856e-06,1.4082632516471774e-05,--- // --- // ncrna:snRNA chromosome:GRCh37:12:57904847:57904918:1 gene:ENSG00000252865 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC16000846.hg.1,1.2900000000000005,7.76008581639458,2.8000327222805703e-07,3.5608997320118385e-06,--- // --- // ncrna:snoRNA chromosome:GRCh37:16:7776843:7776953:-1 gene:ENSG00000252138 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC10001119.hg.1,1.2899999999999991,4.357242043792964,0.00045256119764107975,0.0012536633939494947,OTTHUMT00000047275 // OTTHUMG00000017843 // NULL // --- // --- /// OTTHUMT00000047275 // RP13-16H11.2 // NULL // --- // ---
TC11002187.hg.1,1.2895833333333333,9.916398648225647,3.849224403391019e-09,2.86639868329062e-07,ENST00000408659 // MIR1261 // microRNA 1261 // --- // 100302228
TC06003395.hg.1,1.2893749999999997,6.141507718645164,6.256559259835024e-06,3.39515375842285e-05,--- // --- // linc-SLC22A23 chr6:-:3595560-3632287 // --- // ---
TC12000211.hg.1,1.2893749999999997,8.188094030486232,8.135563589518336e-08,1.6463572974589756e-06,--- // --- // havana:lincRNA chromosome:GRCh37:12:16939696:16940779:1 gene:ENSG00000255740 gene_biotype:lincRNA transcript_biotype:lincRNA // --- // ---
TC20000587.hg.1,1.2891666666666675,8.925571069968287,2.1988524671390647e-08,7.579587003622601e-07,NM_014737 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// NM_170774 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// ENST00000379376 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// ENST00000379400 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// ENST00000474232 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// BC117118 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// BC117120 // RASSF2 // Ras association (RalGDS/AF-6) domain family member 2 // 20p13 // 9770 /// OTTHUMT00000077828 // RASSF2 // NULL // --- // --- /// OTTHUMT00000077829 // RASSF2 // NULL // --- // ---
TC14000669.hg.1,1.2891666666666666,8.005106319746815,1.1557383163056485e-07,2.0266085957800006e-06,"NR_003233 // SNORD113-5 // small nucleolar RNA, C/D box 113-5 // 14q32.31 // 767565 /// ENST00000363130 // SNORD113-5 // small nucleolar RNA, C/D box 113-5 // 14q32.31 // 767565"
TC18000393.hg.1,1.2891666666666661,8.926105928528312,3.253049569930554e-08,9.416213776315233e-07,"NM_001137671 // POTEC // POTE ankyrin domain family, member C // 18p11.21 // 388468 /// ENST00000358970 // LOC101060716 // POTE ankyrin domain family member B-like // --- // 101060716 /// ENST00000358970 // POTEC // POTE ankyrin domain family, member C // 18p11.21 // 388468 /// ENST00000389891 // LOC101060716 // POTE ankyrin domain family member B-like // --- // 101060716 /// ENST00000389891 // POTEC // POTE ankyrin domain family, member C // 18p11.21 // 388468 /// BC140940 // POTEC // POTE ankyrin domain family, member C // 18p11.21 // 388468 /// OTTHUMT00000371179 // POTEC // NULL // --- // --- /// OTTHUMT00000371178 // POTEC // NULL // --- // ---"
TC07002125.hg.1,1.2889583333333334,9.650020737726672,2.0547185075937557e-08,7.302685862146901e-07,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000324256 cpcScore=-1.0968200 cnci=-0.2220652|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000324257 cpcScore=-1.1837800 cnci=-0.2447546|accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000324258 cpcScore=-1.0939800 cnci=-0.2212386 // --- // ---
TC04001532.hg.1,1.288958333333333,8.706610841395927,4.2396383814827654e-08,1.1144192317040411e-06,--- // --- // ncrna:misc_RNA chromosome:GRCh37:4:127949262:127949374:-1 gene:ENSG00000199862 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---
